2143,7,149
2144,7,102
2145,6,116
2146,8,139
2147,7,128
2148,6,101
2149,6,106
2150,6,124
2151,5,89
2152,9,145
2153,7,123
2154,6,95
2155,7,116
2156,6,90
2157,4,128
2158,6,142
2159,8,91
2160,8,120
2161,6,106
2162,4,117
2163,6,144
2164,7,148
2165,7,110
2166,8,84
2167,5,136
2168,10,106
2169,8,130
2170,6,83
2171,10,145
2172,8,133
2173,7,96
2174,7,141
2175,6,143
2176,6,82
2177,5,95
2178,7,103
2179,7,86
2180,8,94
2181,8,125
2182,7,146
2183,5,106
2184,5,149
2185,6,133
2186,7,128
2187,5,90
2188,6,80
2189,5,140
2190,5,106
2191,6,113
2192,8,128
2193,12,103
2194,4,150
2195,6,122
2196,8,137
2197,5,150
2198,8,129
2199,6,121
2200,7,91
2201,7,113
2202,6,142
2203,5,111
2204,6,100
2205,7,150
2206,6,145
2207,6,120
2208,8,125
2209,6,116
2210,4,80
2211,7,129
2212,7,86
2213,6,94
2214,9,101
2215,6,119
2216,9,132
2217,4,122
2218,9,125
2219,5,83
2220,8,87
2221,5,115
2222,4,145
2223,7,121
2224,7,118
2225,6,117
2226,5,94
2227,5,104
2228,6,95
2229,4,138
2230,9,109
2231,6,148
2232,7,142
2233,10,120
2234,5,93
2235,6,84
2236,6,130
2237,7,142
2238,7,138
2239,7,124
2240,8,107
2241,5,90
2242,3,115
2243,7,136
2244,7,142
2245,5,109
2246,10,128
2247,5,145
2248,6,102
2249,6,143
2250,6,131
2251,7,91
2252,5,126
2253,7,95
2254,9,127
2255,6,114
2256,6,115
2257,7,124
2258,8,98
2259,5,105
2260,5,92
2261,6,123
2262,5,96
2263,8,123
2264,5,109
2265,7,119
2266,6,122
2267,9,100
2268,6,85
2269,6,143
2270,5,86
2271,8,128
2272,8,137
2273,7,86
2274,8,130
2275,9,94
2276,5,90
2277,10,97
2278,8,143
2279,5,107
2280,9,87
2281,6,150
2282,5,118
2283,7,94
2284,9,143
2285,8,146
2286,7,113
2287,8,126
2288,5,104
2289,7,110
2290,9,111
2291,6,147
2292,7,97
2293,5,135
2294,8,123
2295,5,100
2296,5,85
2297,8,100
2298,6,90
2299,7,80
2300,7,114
2301,11,147
2302,7,100
2303,7,104
2304,6,93
2305,9,89
2306,5,104
2307,7,81
2308,6,147
2309,8,92
2310,6,150
2311,6,82
2312,7,146
2313,5,84
2314,6,115
2315,7,114
2316,8,131
2317,6,94
2318,6,112
2319,8,137
2320,5,101
2321,8,125
2322,5,104
2323,6,135
2324,7,135
2325,5,147
2326,6,85
2327,6,93
2328,8,96
2329,6,91
2330,7,113
2331,7,102
2332,6,148
2333,6,93
2334,6,119
2335,8,111
2336,5,130
2337,4,150
2338,7,125
2339,7,82
2340,5,110
2341,8,146
2342,5,123
2343,6,114
2344,6,91
2345,7,112
2346,6,92
2347,8,124
2348,8,145
2349,7,107
2350,6,117
2351,6,83
2352,5,95
2353,5,144
2354,4,100
2355,6,118
2356,9,102
2357,6,111
2358,9,132
2359,5,100
2360,8,120
2361,6,139
2362,6,128
2363,7,100
2364,5,140
2365,6,83
2366,7,122
2367,8,137
2368,6,107
2369,8,121
2370,6,84
2371,7,134
2372,5,110
2373,8,127
2374,10,139
2375,8,106
2376,5,140
2377,7,136
2378,4,115
2379,5,122
2380,5,142
2381,6,145
2382,6,82
2383,6,131
2384,6,104
2385,8,142
2386,8,131
2387,5,118
2388,7,95
2389,6,106
2390,6,119
2391,5,130
2392,6,103
2393,7,130
2394,7,124
2395,5,137
2396,5,131
2397,5,119
2398,6,90
2399,6,90
2400,8,142
2401,5,98
2402,7,109
2403,6,85
2404,7,120
2405,7,115
2406,6,101
2407,6,101
2408,6,86
2409,6,95
2410,6,137
2411,6,146
2412,7,130
2413,6,145
2414,8,129
2415,6,95
2416,7,90
2417,6,111
2418,5,129
2419,6,144
2420,7,127
2421,5,124
2422,6,89
2423,8,128
2424,8,81
2425,5,116
2426,7,88
2427,5,135
2428,5,91
2429,5,126
2430,4,133
2431,6,104
2432,6,103
2433,5,130
2434,7,139
2435,6,136
2436,7,135
2437,6,82
2438,5,81
2439,5,129
2440,6,125
2441,7,87
2442,6,141
2443,8,150
2444,5,142
2445,5,85
2446,7,85
2447,7,97
2448,6,108
2449,6,111
2450,7,99
2451,8,141
2452,7,114
2453,5,125
2454,8,101
2455,6,115
2456,6,140
2457,8,114
2458,6,132
2459,6,137
2460,6,106
2461,6,82
2462,7,127
2463,6,128
2464,9,141
2465,8,148
2466,6,128
2467,9,101
2468,9,111
2469,5,119
2470,5,102
2471,5,146
2472,8,130
2473,6,148
2474,8,123
2475,7,130
2476,6,127
2477,6,130
2478,9,140
2479,6,136
2480,7,115
2481,6,129
2482,7,83
2483,7,145
2484,8,85
2485,7,86
2486,8,99
2487,6,110
2488,6,95
2489,7,128
2490,9,120
2491,7,146
2492,7,145
2493,6,116
2494,6,141
2495,6,142
2496,7,130
2497,6,115
2498,6,96
2499,5,118
2500,8,139
